"","OTU","Sample","Abundance","sample_Sample","Description","Site","Sample.Type","Mat","X..Organic.Matter","X..Organic.Carbon","X..Nitrogen","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species","V8"
"3659","sq2028","D12",0.0001284282,"D12","SB4 5E1","SB","External",5,0.8975208,0.4,0,FALSE,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae",NA,NA,NA
"3660","sq1046","D7",0.0001277286,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae",NA,NA,NA
"3661","sq3921","D7",0.0001277286,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA,NA
"3662","sq731","D7",0.0001277286,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6",NA,NA,NA
"3663","sq2722","E9",0.0001276534,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA,NA
"3664","sq1410","E6",0.0001267133,"E6","TM2 23E1","TM","External",23,1.016192,0.102,0,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA,NA
"3665","sq5611","E6",0.0001267133,"E6","TM2 23E1","TM","External",23,1.016192,0.102,0,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","UBA12411",NA,NA,NA
"3666","sq5593","E7",0.0001261732,"E7","TM3 26N1","TM","Internal",26,1.910828,NA,0.056,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rs-E47 termite group",NA,NA,NA
"3667","sq4006","E10",0.000125306,"E10","TM3 27E1","TM","External",27,0.830019,0.233,NA,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA,NA,NA
"3668","sq4927","E10",0.000125306,"E10","TM3 27E1","TM","External",27,0.830019,0.233,NA,FALSE,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,NA
"3669","sq9340","E10",0.000125306,"E10","TM3 27E1","TM","External",27,0.830019,0.233,NA,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Alkaliphilus",NA,NA,NA
"3670","sq1459","D3",0.0001251166,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae",NA,NA,NA
"3671","sq1794","D3",0.0001251166,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA,NA,NA
"3672","sq323","D3",0.0001251166,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae",NA,NA,NA
"3673","sq4562","D3",0.0001251166,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA,NA,NA
"3674","sq49","E4",0.0001244948,"E4","TM2 22E1","TM","External",22,1.310616,0.595,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae",NA,NA,NA
"3675","sq821","E4",0.0001244948,"E4","TM2 22E1","TM","External",22,1.310616,0.595,NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA
"3676","sq1300","E11",0.0001244349,"E11","TM3 28N1","TM","Internal",28,1.477156,2.427,0.039,FALSE,"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA,NA
"3677","sq2037","E11",0.0001244349,"E11","TM3 28N1","TM","Internal",28,1.477156,2.427,0.039,FALSE,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA,NA,NA
"3678","sq2047","E11",0.0001244349,"E11","TM3 28N1","TM","Internal",28,1.477156,2.427,0.039,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","OM182 clade",NA,NA,NA
"3679","sq3738","E11",0.0001244349,"E11","TM3 28N1","TM","Internal",28,1.477156,2.427,0.039,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA,NA
"3680","sq1103","D1",0.0001243895,"D1","SB3 1N1 ","SB","Internal",1,1.016766,NA,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae",NA,NA,NA
"3681","sq1792","D4",0.000123667,"D4","SB3 2E1","SB","External",2,0.6529851,0.136,NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Salinivirgaceae",NA,NA,NA
"3682","sq2050","D4",0.000123667,"D4","SB3 2E1","SB","External",2,0.6529851,0.136,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae",NA,NA,NA
"3683","sq1299","D9",0.0001226252,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae",NA,NA,NA
"3684","sq1557","D9",0.0001226252,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae",NA,NA,NA
"3685","sq3793","D9",0.0001226252,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae",NA,NA,NA
"3686","sq1513","E2",0.0001223167,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae",NA,NA,NA
"3687","sq2645","E2",0.0001223167,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae",NA,NA,NA
"3688","sq5217","E2",0.0001223167,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",NA,NA,NA
"3689","sq816","E2",0.0001223167,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,NA
"3690","sq9072","E2",0.0001223167,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae",NA,NA,NA
"3691","sq1794","D10",0.0001222554,"D10","SB4 4E1","SB","External",4,0.9473753,0.459,NA,FALSE,"Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA,NA,NA
"3692","sq1338","E3",0.0001221036,"E3","TM2 22N1","TM","Internal",22,1.027042,1.612,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","P13-46",NA,NA,NA
"3693","sq2355","E3",0.0001221036,"E3","TM2 22N1","TM","Internal",22,1.027042,1.612,NA,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","BD2-3",NA,NA,NA
"3694","sq560","E3",0.0001221036,"E3","TM2 22N1","TM","Internal",22,1.027042,1.612,NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA,NA,NA
"3695","sq2193","D2",0.0001210693,"D2","SB3 1E2","SB","External",1,0.9945908,NA,0,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Rs-M59 termite group",NA,NA,NA
"3696","sq4359","D2",0.0001210693,"D2","SB3 1E2","SB","External",1,0.9945908,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae",NA,NA,NA
"3697","sq9261","D2",0.0001210693,"D2","SB3 1E2","SB","External",1,0.9945908,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae",NA,NA,NA
"3698","sq989","D2",0.0001210693,"D2","SB3 1E2","SB","External",1,0.9945908,NA,0,FALSE,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae",NA,NA,NA
"3699","sq11408","D8",0.0001208232,"D8","SB4 3E1","SB","External",3,0.7979979,NA,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA,NA
"3700","sq3213","D8",0.0001208232,"D8","SB4 3E1","SB","External",3,0.7979979,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1",NA,NA,NA
"3701","sq3738","D8",0.0001208232,"D8","SB4 3E1","SB","External",3,0.7979979,NA,0,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA,NA
"3702","sq440","D8",0.0001208232,"D8","SB4 3E1","SB","External",3,0.7979979,NA,0,FALSE,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA,NA
"3703","sq296","D5",0.0001201756,"D5","SB3 3N1","SB","Internal",3,0.4562304,0,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Hahellaceae",NA,NA,NA
"3704","sq7876","D5",0.0001201756,"D5","SB3 3N1","SB","Internal",3,0.4562304,0,0,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae",NA,NA,NA
"3705","sq1518","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae",NA,NA,NA
"3706","sq1765","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae",NA,NA,NA
"3707","sq222","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae",NA,NA,NA
"3708","sq4891","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA,NA
"3709","sq5109","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA,NA,NA
"3710","sq5697","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae",NA,NA,NA
"3711","sq7329","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722",NA,NA,NA
"3712","sq9020","D11",0.0001201478,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Spirochaetota","Brevinematia","Brevinematales","Brevinemataceae",NA,NA,NA
"3713","sq2037","E12",0.0001185841,"E12","TM3 28E1","TM","External",28,1.516085,1.023,0,FALSE,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA,NA,NA
"3714","sq2454","E12",0.0001185841,"E12","TM3 28E1","TM","External",28,1.516085,1.023,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria Incertae Sedis","Unknown Family",NA,NA,NA
"3715","sq6244","E12",0.0001185841,"E12","TM3 28E1","TM","External",28,1.516085,1.023,0,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Arctic95B-14",NA,NA,NA
"3716","sq2158","E9",0.0001185353,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,NA,NA
"3717","sq583","E9",0.0001185353,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae",NA,NA,NA
"3718","sq816","E9",0.0001185353,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,NA
"3719","sq9072","E9",0.0001185353,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae",NA,NA,NA
"3720","sq2722","E8",0.0001181754,"E8","TM3 26E1","TM","External",26,1.169005,NA,0.034,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA,NA
"3721","sq2722","D1",0.0001178427,"D1","SB3 1N1 ","SB","Internal",1,1.016766,NA,0,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA,NA
"3722","sq2823","D1",0.0001178427,"D1","SB3 1N1 ","SB","Internal",1,1.016766,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae",NA,NA,NA
"3723","sq6244","E10",0.0001169522,"E10","TM3 27E1","TM","External",27,0.830019,0.233,NA,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Arctic95B-14",NA,NA,NA
"3724","sq2866","D12",0.0001167529,"D12","SB4 5E1","SB","External",5,0.8975208,0.4,0,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae",NA,NA,NA
"3725","sq8977","D12",0.0001167529,"D12","SB4 5E1","SB","External",5,0.8975208,0.4,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae",NA,NA,NA
"3726","sq534","E7",0.0001164675,"E7","TM3 26N1","TM","Internal",26,1.910828,NA,0.056,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Paraspirulinaceae",NA,NA,NA
"3727","sq8303","E7",0.0001164675,"E7","TM3 26N1","TM","Internal",26,1.910828,NA,0.056,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Idiomarinaceae",NA,NA,NA
"3728","sq3643","E1",0.0001162994,"E1","TM2 21N1","TM","Internal",21,0.6326758,NA,0,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30",NA,NA,NA
"3729","sq6474","E1",0.0001162994,"E1","TM2 21N1","TM","Internal",21,0.6326758,NA,0,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","B5-096",NA,NA,NA
"3730","sq10482","D7",0.0001149557,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA,NA
"3731","sq11386","D7",0.0001149557,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae",NA,NA,NA
"3732","sq4397","D7",0.0001149557,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","L21-RPul-D3",NA,NA,NA
"3733","sq5109","D7",0.0001149557,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA,NA,NA
"3734","sq4446","D7",0.0001149557,"D7","SB4 3N1","SB","Internal",3,0.9474643,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Fodinicurvataceae",NA,NA,NA
"3735","sq1300","E4",0.0001149183,"E4","TM2 22E1","TM","External",22,1.310616,0.595,NA,FALSE,"Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae",NA,NA,NA
"3736","sq391","E4",0.0001149183,"E4","TM2 22E1","TM","External",22,1.310616,0.595,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae",NA,NA,NA
"3737","sq578","E4",0.0001149183,"E4","TM2 22E1","TM","External",22,1.310616,0.595,NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA,NA,NA
"3738","sq378","E5",0.0001149007,"E5","TM2 23N1","TM","Internal",23,1.04109,0.484,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae",NA,NA,NA
"3739","sq4084","E5",0.0001149007,"E5","TM2 23N1","TM","Internal",23,1.04109,0.484,0,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA,NA
"3740","sq5217","E5",0.0001149007,"E5","TM2 23N1","TM","Internal",23,1.04109,0.484,0,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",NA,NA,NA
"3741","sq65","E5",0.0001149007,"E5","TM2 23N1","TM","Internal",23,1.04109,0.484,0,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae",NA,NA,NA
"3742","sq9072","E5",0.0001149007,"E5","TM2 23N1","TM","Internal",23,1.04109,0.484,0,FALSE,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae",NA,NA,NA
"3743","sq985","E5",0.0001149007,"E5","TM2 23N1","TM","Internal",23,1.04109,0.484,0,FALSE,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,NA
"3744","sq2088","D9",0.0001144501,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA,NA
"3745","sq3001","D9",0.0001144501,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae",NA,NA,NA
"3746","sq466","D9",0.0001144501,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA,NA,NA
"3747","sq4927","D9",0.0001144501,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,NA
"3748","sq6186","D9",0.0001144501,"D9","SB4 4N1","SB","Internal",4,1.337103,1.856,NA,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae",NA,NA,NA
"3749","sq1043","D4",0.0001141542,"D4","SB3 2E1","SB","External",2,0.6529851,0.136,NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA,NA
"3750","sq1414","D4",0.0001141542,"D4","SB3 2E1","SB","External",2,0.6529851,0.136,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Geitlerinemaceae",NA,NA,NA
"3751","sq4084","D4",0.0001141542,"D4","SB3 2E1","SB","External",2,0.6529851,0.136,NA,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA,NA
"3752","sq4266","D4",0.0001141542,"D4","SB3 2E1","SB","External",2,0.6529851,0.136,NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","LiUU-11-161",NA,NA,NA
"3753","sq1518","D10",0.000114105,"D10","SB4 4E1","SB","External",4,0.9473753,0.459,NA,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae",NA,NA,NA
"3754","sq7841","D10",0.000114105,"D10","SB4 4E1","SB","External",4,0.9473753,0.459,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae",NA,NA,NA
"3755","sq3630","E11",0.0001140653,"E11","TM3 28N1","TM","Internal",28,1.477156,2.427,0.039,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1 clade",NA,NA,NA
"3756","sq1043","D3",0.0001137424,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA,NA
"3757","sq165","D3",0.0001137424,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae",NA,NA,NA
"3758","sq2581","D3",0.0001137424,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Thermosynechococcales","Thermosynechococcaceae",NA,NA,NA
"3759","sq3047","D3",0.0001137424,"D3","SB3 2N1","SB","Internal",2,0.7753723,0.11,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","211ds20",NA,NA,NA
"3760","sq902","E3",0.000112711,"E3","TM2 22N1","TM","Internal",22,1.027042,1.612,NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae",NA,NA,NA
"3761","sq821","E3",0.000112711,"E3","TM2 22N1","TM","Internal",22,1.027042,1.612,NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA
"3762","sq4359","D1",0.0001112959,"D1","SB3 1N1 ","SB","Internal",1,1.016766,NA,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae",NA,NA,NA
"3763","sq2158","D6",0.0001101575,"D6","SB3 3E1","SB","External",3,0.7111695,0.121,0,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,NA,NA
"3764","sq10502","D11",0.0001101355,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Marinibaculum",NA,NA,NA
"3765","sq3921","D11",0.0001101355,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA,NA
"3766","sq4927","D11",0.0001101355,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,NA
"3767","sq7691","D11",0.0001101355,"D11","SB4 5N1","SB","Internal",5,1.132759,0.701,0,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae",NA,NA,NA
"3768","sq2415","E2",0.000110085,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae",NA,NA,NA
"3769","sq4084","E2",0.000110085,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA,NA
"3770","sq5611","E2",0.000110085,"E2","TM2 21E1","TM","External",21,3.767123,NA,0,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","UBA12411",NA,NA,NA
"3771","sq1043","E9",0.0001094172,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA,NA
"3772","sq1414","E9",0.0001094172,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Geitlerinemaceae",NA,NA,NA
"3773","sq1794","E9",0.0001094172,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA,NA,NA
"3774","sq6","E9",0.0001094172,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae",NA,NA,NA
"3775","sq9892","E9",0.0001094172,"E9","TM3 27N1","TM","Internal",27,1.647955,2.235,NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA,NA
"3776","sq4084","E12",0.0001087021,"E12","TM3 28E1","TM","External",28,1.516085,1.023,0,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA,NA
"3777","sq1513","D8",0.0001073984,"D8","SB4 3E1","SB","External",3,0.7979979,NA,0,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae",NA,NA,NA
"3778","sq2138","D8",0.0001073984,"D8","SB4 3E1","SB","External",3,0.7979979,NA,0,FALSE,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8",NA,NA,NA
